narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
S37_Brownie_0000075,S37,S37_Brownie,0 days 00:03:51.601000,0 days 00:03:51.601000,0 days 00:03:53.234000,6948,6997,take whisk bowl,take,1,whisk,43,"['whisk', 'bowl']","[43, 4]"
S37_Brownie_0000076,S37,S37_Brownie,0 days 00:03:53.234000,0 days 00:03:53.234000,0 days 00:03:58.777000,6997,7163,fill mixture bag bowl,fill,5,mixture,23,"['mixture', 'bag', 'bowl']","[23, 1, 4]"
S37_Brownie_0000077,S37,S37_Brownie,0 days 00:03:58.777000,0 days 00:03:58.777000,0 days 00:03:59.467000,7163,7184,put whisk bowl,put,2,whisk,43,"['whisk', 'bowl']","[43, 4]"
S37_Brownie_0000078,S37,S37_Brownie,0 days 00:03:59.467000,0 days 00:03:59.467000,0 days 00:04:08.001000,7184,7440,fill mixture bag bowl,fill,5,mixture,23,"['mixture', 'bag', 'bowl']","[23, 1, 4]"
S37_Brownie_0000079,S37,S37_Brownie,0 days 00:04:08.001000,0 days 00:04:08.001000,0 days 00:04:09.101000,7440,7473,take whisk bowl,take,1,whisk,43,"['whisk', 'bowl']","[43, 4]"
S37_Brownie_0000080,S37,S37_Brownie,0 days 00:04:09.101000,0 days 00:04:09.101000,0 days 00:04:14.901000,7473,7647,fill mixture bag bowl,fill,5,mixture,23,"['mixture', 'bag', 'bowl']","[23, 1, 4]"
S37_Brownie_0000081,S37,S37_Brownie,0 days 00:04:14.901000,0 days 00:04:14.901000,0 days 00:04:16.301000,7647,7689,put bag top,put,2,bag,1,"['bag', 'top']","[1, 39]"
S37_Brownie_0000082,S37,S37_Brownie,0 days 00:04:16.301000,0 days 00:04:16.301000,0 days 00:05:10.534000,7689,9316,mix bowl whisk,mix,6,bowl,4,"['bowl', 'whisk']","[4, 43]"
S37_Brownie_0000083,S37,S37_Brownie,0 days 00:05:10.534000,0 days 00:05:10.534000,0 days 00:05:11.301000,9316,9339,put whisk bowl,put,2,whisk,43,"['whisk', 'bowl']","[43, 4]"
S37_Brownie_0000084,S37,S37_Brownie,0 days 00:05:11.301000,0 days 00:05:11.301000,0 days 00:05:21.067000,9339,9632,turn-on oven,turn-on,8,oven,25,['oven'],[25]
S37_Brownie_0000085,S37,S37_Brownie,0 days 00:05:21.067000,0 days 00:05:21.067000,0 days 00:05:21.834000,9632,9655,take whisk bowl,take,1,whisk,43,"['whisk', 'bowl']","[43, 4]"
S37_Brownie_0000086,S37,S37_Brownie,0 days 00:05:21.834000,0 days 00:05:21.834000,0 days 00:05:41.867000,9655,10256,mix bowl whisk,mix,6,bowl,4,"['bowl', 'whisk']","[4, 43]"
S37_Brownie_0000087,S37,S37_Brownie,0 days 00:05:41.867000,0 days 00:05:41.867000,0 days 00:05:42.567000,10256,10277,put whisk bowl,put,2,whisk,43,"['whisk', 'bowl']","[43, 4]"
S37_Brownie_0000088,S37,S37_Brownie,0 days 00:05:42.567000,0 days 00:05:42.567000,0 days 00:05:44.634000,10277,10339,transition top fridge,transition,4,top,39,"['top', 'fridge']","[39, 18]"
S37_Brownie_0000089,S37,S37_Brownie,0 days 00:05:44.634000,0 days 00:05:44.634000,0 days 00:05:45.534000,10339,10366,take towel fridge,take,1,towel,40,"['towel', 'fridge']","[40, 18]"
S37_Brownie_0000090,S37,S37_Brownie,0 days 00:05:45.534000,0 days 00:05:45.534000,0 days 00:05:46.567000,10366,10397,transition fridge top,transition,4,fridge,18,"['fridge', 'top']","[18, 39]"
S37_Brownie_0000091,S37,S37_Brownie,0 days 00:05:46.567000,0 days 00:05:46.567000,0 days 00:05:48.067000,10397,10442,open oven,open,0,oven,25,['oven'],[25]
S37_Brownie_0000092,S37,S37_Brownie,0 days 00:05:48.067000,0 days 00:05:48.067000,0 days 00:05:53.701000,10442,10611,take pan oven,take,1,pan,26,"['pan', 'oven']","[26, 25]"
S37_Brownie_0000093,S37,S37_Brownie,0 days 00:05:53.701000,0 days 00:05:53.701000,0 days 00:05:54.901000,10611,10647,close oven,close,3,oven,25,['oven'],[25]
S37_Brownie_0000094,S37,S37_Brownie,0 days 00:05:54.901000,0 days 00:05:54.901000,0 days 00:05:56.267000,10647,10688,put pan top,put,2,pan,26,"['pan', 'top']","[26, 39]"
S37_Brownie_0000095,S37,S37_Brownie,0 days 00:05:56.267000,0 days 00:05:56.267000,0 days 00:05:59.134000,10688,10774,put towel top,put,2,towel,40,"['towel', 'top']","[40, 39]"
S37_Brownie_0000096,S37,S37_Brownie,0 days 00:05:59.134000,0 days 00:05:59.134000,0 days 00:06:00.301000,10774,10809,open cupboard,open,0,cupboard,13,['cupboard'],[13]
S37_Brownie_0000097,S37,S37_Brownie,0 days 00:06:00.301000,0 days 00:06:00.301000,0 days 00:06:02.067000,10809,10862,take can cupboard,take,1,can,8,"['can', 'cupboard']","[8, 13]"
S37_Brownie_0000098,S37,S37_Brownie,0 days 00:06:02.067000,0 days 00:06:02.067000,0 days 00:06:02.834000,10862,10885,close cupboard,close,3,cupboard,13,['cupboard'],[13]
S37_Brownie_0000099,S37,S37_Brownie,0 days 00:06:02.834000,0 days 00:06:02.834000,0 days 00:06:07.034000,10885,11011,shake can,shake,7,can,8,['can'],[8]
S37_Brownie_0000100,S37,S37_Brownie,0 days 00:06:07.034000,0 days 00:06:07.034000,0 days 00:06:11.067000,11011,11132,open can,open,0,can,8,['can'],[8]
S37_Brownie_0000101,S37,S37_Brownie,0 days 00:06:11.067000,0 days 00:06:11.067000,0 days 00:06:11.934000,11132,11158,put cap top,put,2,cap,9,"['cap', 'top']","[9, 39]"
S37_Brownie_0000102,S37,S37_Brownie,0 days 00:06:11.934000,0 days 00:06:11.934000,0 days 00:06:13.801000,11158,11214,shake can,shake,7,can,8,['can'],[8]
S37_Brownie_0000103,S37,S37_Brownie,0 days 00:06:13.801000,0 days 00:06:13.801000,0 days 00:06:18.167000,11214,11345,fill butter can pan,fill,5,butter,7,"['butter', 'can', 'pan']","[7, 8, 26]"
S37_Brownie_0000104,S37,S37_Brownie,0 days 00:06:18.167000,0 days 00:06:18.167000,0 days 00:06:19.734000,11345,11392,take cap top,take,1,cap,9,"['cap', 'top']","[9, 39]"
S37_Brownie_0000105,S37,S37_Brownie,0 days 00:06:19.734000,0 days 00:06:19.734000,0 days 00:06:22.667000,11392,11480,close can,close,3,can,8,['can'],[8]
S37_Brownie_0000106,S37,S37_Brownie,0 days 00:06:22.667000,0 days 00:06:22.667000,0 days 00:06:23.667000,11480,11510,put can top,put,2,can,8,"['can', 'top']","[8, 39]"
S37_Brownie_0000107,S37,S37_Brownie,0 days 00:06:23.667000,0 days 00:06:23.667000,0 days 00:06:25.001000,11510,11550,take whisk bowl,take,1,whisk,43,"['whisk', 'bowl']","[43, 4]"
S37_Brownie_0000108,S37,S37_Brownie,0 days 00:06:25.001000,0 days 00:06:25.001000,0 days 00:06:29.267000,11550,11678,mix bowl whisk,mix,6,bowl,4,"['bowl', 'whisk']","[4, 43]"
S37_Brownie_0000109,S37,S37_Brownie,0 days 00:06:29.267000,0 days 00:06:29.267000,0 days 00:06:32.501000,11678,11775,take bowl top,take,1,bowl,4,"['bowl', 'top']","[4, 39]"
S37_Brownie_0000110,S37,S37_Brownie,0 days 00:06:32.501000,0 days 00:06:32.501000,0 days 00:07:21.734000,11775,13252,fill dough bowl pan,fill,5,dough,14,"['dough', 'bowl', 'pan']","[14, 4, 26]"
S37_Brownie_0000111,S37,S37_Brownie,0 days 00:07:21.734000,0 days 00:07:21.734000,0 days 00:07:25.001000,13252,13350,put bowl top,put,2,bowl,4,"['bowl', 'top']","[4, 39]"
S37_Brownie_0000112,S37,S37_Brownie,0 days 00:07:25.001000,0 days 00:07:25.001000,0 days 00:07:26.101000,13350,13383,put whisk bowl,put,2,whisk,43,"['whisk', 'bowl']","[43, 4]"
S37_Brownie_0000113,S37,S37_Brownie,0 days 00:07:26.101000,0 days 00:07:26.101000,0 days 00:07:29.101000,13383,13473,take towel top,take,1,towel,40,"['towel', 'top']","[40, 39]"
S37_Brownie_0000114,S37,S37_Brownie,0 days 00:07:29.101000,0 days 00:07:29.101000,0 days 00:07:38.634000,13473,13759,take pan top,take,1,pan,26,"['pan', 'top']","[26, 39]"
S37_Brownie_0000115,S37,S37_Brownie,0 days 00:07:38.634000,0 days 00:07:38.634000,0 days 00:07:40.034000,13759,13801,open oven,open,0,oven,25,['oven'],[25]
S37_Brownie_0000116,S37,S37_Brownie,0 days 00:07:40.034000,0 days 00:07:40.034000,0 days 00:07:44.634000,13801,13939,put pan oven,put,2,pan,26,"['pan', 'oven']","[26, 25]"
S37_Brownie_0000117,S37,S37_Brownie,0 days 00:07:44.634000,0 days 00:07:44.634000,0 days 00:07:45.501000,13939,13965,close oven,close,3,oven,25,['oven'],[25]
S37_Brownie_0000118,S37,S37_Brownie,0 days 00:07:45.501000,0 days 00:07:45.501000,0 days 00:07:49.534000,13965,14086,put towel top,put,2,towel,40,"['towel', 'top']","[40, 39]"
S40_Brownie_0000001,S40,S40_Brownie,0 days 00:00:07.234000,0 days 00:00:07.234000,0 days 00:00:10.967000,217,329,transition top fridge,transition,4,top,39,"['top', 'fridge']","[39, 18]"
S40_Brownie_0000002,S40,S40_Brownie,0 days 00:00:10.967000,0 days 00:00:10.967000,0 days 00:00:12.901000,329,387,open fridge,open,0,fridge,18,['fridge'],[18]
S40_Brownie_0000003,S40,S40_Brownie,0 days 00:00:12.901000,0 days 00:00:12.901000,0 days 00:00:14.734000,387,442,open box,open,0,box,5,['box'],[5]
S40_Brownie_0000004,S40,S40_Brownie,0 days 00:00:14.734000,0 days 00:00:14.734000,0 days 00:00:16.988000,442,509,take shell:egg box,take,1,shell:egg,33,"['shell:egg', 'box']","[33, 5]"
S40_Brownie_0000005,S40,S40_Brownie,0 days 00:00:16.988000,0 days 00:00:16.988000,0 days 00:00:18.034000,509,541,close box,close,3,box,5,['box'],[5]
S40_Brownie_0000006,S40,S40_Brownie,0 days 00:00:18.034000,0 days 00:00:18.034000,0 days 00:00:21.167000,541,635,close fridge,close,3,fridge,18,['fridge'],[18]
S40_Brownie_0000007,S40,S40_Brownie,0 days 00:00:21.167000,0 days 00:00:21.167000,0 days 00:00:22.934000,635,688,transition fridge top,transition,4,fridge,18,"['fridge', 'top']","[18, 39]"
S40_Brownie_0000008,S40,S40_Brownie,0 days 00:00:22.934000,0 days 00:00:22.934000,0 days 00:00:23.934000,688,718,put shell:egg top,put,2,shell:egg,33,"['shell:egg', 'top']","[33, 39]"
S40_Brownie_0000009,S40,S40_Brownie,0 days 00:00:23.934000,0 days 00:00:23.934000,0 days 00:00:25.267000,718,758,open cupboard,open,0,cupboard,13,['cupboard'],[13]
S40_Brownie_0000010,S40,S40_Brownie,0 days 00:00:25.267000,0 days 00:00:25.267000,0 days 00:00:26.234000,758,787,open cupboard,open,0,cupboard,13,['cupboard'],[13]
S40_Brownie_0000011,S40,S40_Brownie,0 days 00:00:26.234000,0 days 00:00:26.234000,0 days 00:00:27.067000,787,812,close cupboard,close,3,cupboard,13,['cupboard'],[13]
S40_Brownie_0000012,S40,S40_Brownie,0 days 00:00:27.067000,0 days 00:00:27.067000,0 days 00:00:28.567000,812,857,take bowl cupboard,take,1,bowl,4,"['bowl', 'cupboard']","[4, 13]"
S40_Brownie_0000013,S40,S40_Brownie,0 days 00:00:28.567000,0 days 00:00:28.567000,0 days 00:00:29.601000,857,888,put bowl top,put,2,bowl,4,"['bowl', 'top']","[4, 39]"
S40_Brownie_0000014,S40,S40_Brownie,0 days 00:00:29.601000,0 days 00:00:29.601000,0 days 00:00:31.267000,888,938,close cupboard,close,3,cupboard,13,['cupboard'],[13]
S40_Brownie_0000015,S40,S40_Brownie,0 days 00:00:31.267000,0 days 00:00:31.267000,0 days 00:00:34.401000,938,1032,open cupboard,open,0,cupboard,13,['cupboard'],[13]
S40_Brownie_0000016,S40,S40_Brownie,0 days 00:00:34.401000,0 days 00:00:34.401000,0 days 00:00:36.434000,1032,1093,take bottle cupboard,take,1,bottle,3,"['bottle', 'cupboard']","[3, 13]"
S40_Brownie_0000017,S40,S40_Brownie,0 days 00:00:36.434000,0 days 00:00:36.434000,0 days 00:00:37.867000,1093,1136,put bottle top,put,2,bottle,3,"['bottle', 'top']","[3, 39]"
S40_Brownie_0000018,S40,S40_Brownie,0 days 00:00:37.867000,0 days 00:00:37.867000,0 days 00:00:39.501000,1136,1185,close cupboard,close,3,cupboard,13,['cupboard'],[13]
S40_Brownie_0000019,S40,S40_Brownie,0 days 00:00:39.501000,0 days 00:00:39.501000,0 days 00:00:41.034000,1185,1231,open drawer,open,0,drawer,15,['drawer'],[15]
S40_Brownie_0000020,S40,S40_Brownie,0 days 00:00:41.034000,0 days 00:00:41.034000,0 days 00:00:41.867000,1231,1256,take whisk drawer,take,1,whisk,43,"['whisk', 'drawer']","[43, 15]"
S40_Brownie_0000021,S40,S40_Brownie,0 days 00:00:41.867000,0 days 00:00:41.867000,0 days 00:00:42.834000,1256,1285,put whisk top,put,2,whisk,43,"['whisk', 'top']","[43, 39]"
S40_Brownie_0000022,S40,S40_Brownie,0 days 00:00:42.834000,0 days 00:00:42.834000,0 days 00:00:44.567000,1285,1337,close drawer,close,3,drawer,15,['drawer'],[15]
S40_Brownie_0000023,S40,S40_Brownie,0 days 00:00:44.567000,0 days 00:00:44.567000,0 days 00:00:47.534000,1337,1426,open cupboard,open,0,cupboard,13,['cupboard'],[13]
S40_Brownie_0000024,S40,S40_Brownie,0 days 00:00:47.534000,0 days 00:00:47.534000,0 days 00:00:49.134000,1426,1474,take cup cupboard,take,1,cup,12,"['cup', 'cupboard']","[12, 13]"
S40_Brownie_0000025,S40,S40_Brownie,0 days 00:00:49.134000,0 days 00:00:49.134000,0 days 00:00:49.867000,1474,1496,put cup top,put,2,cup,12,"['cup', 'top']","[12, 39]"
S40_Brownie_0000026,S40,S40_Brownie,0 days 00:00:49.867000,0 days 00:00:49.867000,0 days 00:00:52.067000,1496,1562,take cup cupboard,take,1,cup,12,"['cup', 'cupboard']","[12, 13]"
S40_Brownie_0000027,S40,S40_Brownie,0 days 00:00:52.067000,0 days 00:00:52.067000,0 days 00:00:53.301000,1562,1599,close cupboard,close,3,cupboard,13,['cupboard'],[13]
S40_Brownie_0000028,S40,S40_Brownie,0 days 00:00:53.301000,0 days 00:00:53.301000,0 days 00:01:01.134000,1599,1834,fill water tap cup,fill,5,water,42,"['water', 'tap', 'cup']","[42, 38, 12]"
S40_Brownie_0000029,S40,S40_Brownie,0 days 00:01:01.134000,0 days 00:01:01.134000,0 days 00:01:02.901000,1834,1887,put cup top,put,2,cup,12,"['cup', 'top']","[12, 39]"
S40_Brownie_0000030,S40,S40_Brownie,0 days 00:01:02.901000,0 days 00:01:02.901000,0 days 00:01:04.401000,1887,1932,take shell:egg top,take,1,shell:egg,33,"['shell:egg', 'top']","[33, 39]"
S40_Brownie_0000031,S40,S40_Brownie,0 days 00:01:04.401000,0 days 00:01:04.401000,0 days 00:01:06.834000,1932,2005,open shell:egg,open,0,shell:egg,33,['shell:egg'],[33]
S40_Brownie_0000032,S40,S40_Brownie,0 days 00:01:06.834000,0 days 00:01:06.834000,0 days 00:01:10.272000,2005,2108,fill egg shell:egg bowl,fill,5,egg,16,"['egg', 'shell:egg', 'bowl']","[16, 33, 4]"
S40_Brownie_0000033,S40,S40_Brownie,0 days 00:01:10.272000,0 days 00:01:10.272000,0 days 00:01:11.501000,2108,2145,put shell:egg sink,put,2,shell:egg,33,"['shell:egg', 'sink']","[33, 34]"
S40_Brownie_0000034,S40,S40_Brownie,0 days 00:01:11.501000,0 days 00:01:11.501000,0 days 00:01:12.667000,2145,2180,take shell:egg top,take,1,shell:egg,33,"['shell:egg', 'top']","[33, 39]"
S40_Brownie_0000035,S40,S40_Brownie,0 days 00:01:12.667000,0 days 00:01:12.667000,0 days 00:01:14.434000,2180,2233,open shell:egg,open,0,shell:egg,33,['shell:egg'],[33]
S40_Brownie_0000036,S40,S40_Brownie,0 days 00:01:14.434000,0 days 00:01:14.434000,0 days 00:01:17.300000,2233,2319,fill egg shell:egg bowl,fill,5,egg,16,"['egg', 'shell:egg', 'bowl']","[16, 33, 4]"
S40_Brownie_0000037,S40,S40_Brownie,0 days 00:01:17.300000,0 days 00:01:17.300000,0 days 00:01:18.901000,2319,2367,put shell:egg sink,put,2,shell:egg,33,"['shell:egg', 'sink']","[33, 34]"
S40_Brownie_0000038,S40,S40_Brownie,0 days 00:01:18.901000,0 days 00:01:18.901000,0 days 00:01:20.267000,2367,2408,take cup top,take,1,cup,12,"['cup', 'top']","[12, 39]"
S40_Brownie_0000039,S40,S40_Brownie,0 days 00:01:20.267000,0 days 00:01:20.267000,0 days 00:01:22.767000,2408,2483,fill water cup bowl,fill,5,water,42,"['water', 'cup', 'bowl']","[42, 12, 4]"
S40_Brownie_0000040,S40,S40_Brownie,0 days 00:01:22.767000,0 days 00:01:22.767000,0 days 00:01:23.967000,2483,2519,put cup top,put,2,cup,12,"['cup', 'top']","[12, 39]"
S40_Brownie_0000041,S40,S40_Brownie,0 days 00:01:23.967000,0 days 00:01:23.967000,0 days 00:01:25.434000,2519,2563,take bottle top,take,1,bottle,3,"['bottle', 'top']","[3, 39]"
S40_Brownie_0000042,S40,S40_Brownie,0 days 00:01:25.434000,0 days 00:01:25.434000,0 days 00:01:26.800000,2563,2604,open bottle,open,0,bottle,3,['bottle'],[3]
S40_Brownie_0000043,S40,S40_Brownie,0 days 00:01:26.800000,0 days 00:01:26.800000,0 days 00:01:27.519000,2604,2625,put cap top,put,2,cap,9,"['cap', 'top']","[9, 39]"
S40_Brownie_0000044,S40,S40_Brownie,0 days 00:01:27.519000,0 days 00:01:27.519000,0 days 00:01:29.349000,2625,2680,take cup top,take,1,cup,12,"['cup', 'top']","[12, 39]"
S40_Brownie_0000045,S40,S40_Brownie,0 days 00:01:29.349000,0 days 00:01:29.349000,0 days 00:01:36.801000,2680,2904,fill oil bottle cup,fill,5,oil,24,"['oil', 'bottle', 'cup']","[24, 3, 12]"
S40_Brownie_0000046,S40,S40_Brownie,0 days 00:01:36.801000,0 days 00:01:36.801000,0 days 00:01:37.634000,2904,2929,put bottle top,put,2,bottle,3,"['bottle', 'top']","[3, 39]"
S40_Brownie_0000048,S40,S40_Brownie,0 days 00:01:39.501000,0 days 00:01:39.501000,0 days 00:01:43.567000,2985,3107,fill oil cup bowl,fill,5,oil,24,"['oil', 'cup', 'bowl']","[24, 12, 4]"
S40_Brownie_0000049,S40,S40_Brownie,0 days 00:01:43.567000,0 days 00:01:43.567000,0 days 00:01:44.801000,3107,3144,put cup top,put,2,cup,12,"['cup', 'top']","[12, 39]"
S40_Brownie_0000051,S40,S40_Brownie,0 days 00:01:46.134000,0 days 00:01:46.134000,0 days 00:01:47.401000,3184,3222,take cap top,take,1,cap,9,"['cap', 'top']","[9, 39]"
S40_Brownie_0000052,S40,S40_Brownie,0 days 00:01:47.401000,0 days 00:01:47.401000,0 days 00:01:49.301000,3222,3279,close bottle,close,3,bottle,3,['bottle'],[3]
S40_Brownie_0000053,S40,S40_Brownie,0 days 00:01:49.301000,0 days 00:01:49.301000,0 days 00:01:51.901000,3279,3357,open cupboard,open,0,cupboard,13,['cupboard'],[13]
S40_Brownie_0000054,S40,S40_Brownie,0 days 00:01:51.901000,0 days 00:01:51.901000,0 days 00:01:53.967000,3357,3419,take box cupboard,take,1,box,5,"['box', 'cupboard']","[5, 13]"
S40_Brownie_0000055,S40,S40_Brownie,0 days 00:01:53.967000,0 days 00:01:53.967000,0 days 00:01:54.734000,3419,3442,close cupboard,close,3,cupboard,13,['cupboard'],[13]
S40_Brownie_0000056,S40,S40_Brownie,0 days 00:01:54.734000,0 days 00:01:54.734000,0 days 00:01:55.867000,3442,3476,put box top,put,2,box,5,"['box', 'top']","[5, 39]"
S40_Brownie_0000057,S40,S40_Brownie,0 days 00:01:55.867000,0 days 00:01:55.867000,0 days 00:01:59.201000,3476,3576,take bag box,take,1,bag,1,"['bag', 'box']","[1, 5]"
S40_Brownie_0000058,S40,S40_Brownie,0 days 00:01:59.201000,0 days 00:01:59.201000,0 days 00:02:12.401000,3576,3972,open bag,open,0,bag,1,['bag'],[1]
S40_Brownie_0000060,S40,S40_Brownie,0 days 00:02:13.901000,0 days 00:02:13.901000,0 days 00:02:15.767000,4017,4073,put bag top,put,2,bag,1,"['bag', 'top']","[1, 39]"
S40_Brownie_0000061,S40,S40_Brownie,0 days 00:02:15.767000,0 days 00:02:15.767000,0 days 00:02:16.734000,4073,4102,take whisk top,take,1,whisk,43,"['whisk', 'top']","[43, 39]"
S40_Brownie_0000062,S40,S40_Brownie,0 days 00:02:16.734000,0 days 00:02:16.734000,0 days 00:02:36.601000,4102,4698,mix bowl whisk,mix,6,bowl,4,"['bowl', 'whisk']","[4, 43]"
S40_Brownie_0000063,S40,S40_Brownie,0 days 00:02:36.601000,0 days 00:02:36.601000,0 days 00:02:37.534000,4698,4726,put whisk bowl,put,2,whisk,43,"['whisk', 'bowl']","[43, 4]"
S40_Brownie_0000064,S40,S40_Brownie,0 days 00:02:37.534000,0 days 00:02:37.534000,0 days 00:02:39.901000,4726,4797,take bag top,take,1,bag,1,"['bag', 'top']","[1, 39]"
S40_Brownie_0000065,S40,S40_Brownie,0 days 00:02:39.901000,0 days 00:02:39.901000,0 days 00:02:40.401000,4797,4812,take whisk bowl,take,1,whisk,43,"['whisk', 'bowl']","[43, 4]"
S40_Brownie_0000066,S40,S40_Brownie,0 days 00:02:40.401000,0 days 00:02:40.401000,0 days 00:04:21.201000,4812,7836,fill mixture bag bowl,fill,5,mixture,23,"['mixture', 'bag', 'bowl']","[23, 1, 4]"
S40_Brownie_0000067,S40,S40_Brownie,0 days 00:04:21.201000,0 days 00:04:21.201000,0 days 00:04:21.701000,7836,7851,put whisk bowl,put,2,whisk,43,"['whisk', 'bowl']","[43, 4]"
S40_Brownie_0000068,S40,S40_Brownie,0 days 00:04:21.701000,0 days 00:04:21.701000,0 days 00:04:23.867000,7851,7916,put bag top,put,2,bag,1,"['bag', 'top']","[1, 39]"
S40_Brownie_0000069,S40,S40_Brownie,0 days 00:04:23.867000,0 days 00:04:23.867000,0 days 00:04:24.467000,7916,7934,take whisk bowl,take,1,whisk,43,"['whisk', 'bowl']","[43, 4]"
S40_Brownie_0000070,S40,S40_Brownie,0 days 00:04:24.467000,0 days 00:04:24.467000,0 days 00:04:56.767000,7934,8903,mix bowl whisk,mix,6,bowl,4,"['bowl', 'whisk']","[4, 43]"
S40_Brownie_0000071,S40,S40_Brownie,0 days 00:04:56.767000,0 days 00:04:56.767000,0 days 00:04:57.567000,8903,8927,put whisk bowl,put,2,whisk,43,"['whisk', 'bowl']","[43, 4]"
S40_Brownie_0000072,S40,S40_Brownie,0 days 00:04:57.567000,0 days 00:04:57.567000,0 days 00:05:02.834000,8927,9085,turn-on oven,turn-on,8,oven,25,['oven'],[25]
S40_Brownie_0000073,S40,S40_Brownie,0 days 00:05:02.834000,0 days 00:05:02.834000,0 days 00:05:03.434000,9085,9103,take whisk bowl,take,1,whisk,43,"['whisk', 'bowl']","[43, 4]"
S40_Brownie_0000074,S40,S40_Brownie,0 days 00:05:03.434000,0 days 00:05:03.434000,0 days 00:05:36.934000,9103,10108,mix bowl whisk,mix,6,bowl,4,"['bowl', 'whisk']","[4, 43]"
S40_Brownie_0000075,S40,S40_Brownie,0 days 00:05:36.934000,0 days 00:05:36.934000,0 days 00:05:37.434000,10108,10123,put whisk bowl,put,2,whisk,43,"['whisk', 'bowl']","[43, 4]"
S40_Brownie_0000077,S40,S40_Brownie,0 days 00:05:38.767000,0 days 00:05:38.767000,0 days 00:05:40.167000,10163,10205,transition top fridge,transition,4,top,39,"['top', 'fridge']","[39, 18]"
S40_Brownie_0000078,S40,S40_Brownie,0 days 00:05:40.167000,0 days 00:05:40.167000,0 days 00:05:40.834000,10205,10225,take towel fridge,take,1,towel,40,"['towel', 'fridge']","[40, 18]"
S40_Brownie_0000079,S40,S40_Brownie,0 days 00:05:40.834000,0 days 00:05:40.834000,0 days 00:05:41.334000,10225,10240,transition fridge top,transition,4,fridge,18,"['fridge', 'top']","[18, 39]"
S40_Brownie_0000080,S40,S40_Brownie,0 days 00:05:41.334000,0 days 00:05:41.334000,0 days 00:05:42.867000,10240,10286,open oven,open,0,oven,25,['oven'],[25]
S40_Brownie_0000081,S40,S40_Brownie,0 days 00:05:42.867000,0 days 00:05:42.867000,0 days 00:05:45.234000,10286,10357,take pan oven,take,1,pan,26,"['pan', 'oven']","[26, 25]"
S40_Brownie_0000082,S40,S40_Brownie,0 days 00:05:45.234000,0 days 00:05:45.234000,0 days 00:05:46.034000,10357,10381,close oven,close,3,oven,25,['oven'],[25]
S40_Brownie_0000084,S40,S40_Brownie,0 days 00:05:49.867000,0 days 00:05:49.867000,0 days 00:05:51.501000,10496,10545,put pan top,put,2,pan,26,"['pan', 'top']","[26, 39]"
S40_Brownie_0000085,S40,S40_Brownie,0 days 00:05:51.501000,0 days 00:05:51.501000,0 days 00:05:53.801000,10545,10614,put towel top,put,2,towel,40,"['towel', 'top']","[40, 39]"
S40_Brownie_0000086,S40,S40_Brownie,0 days 00:05:53.801000,0 days 00:05:53.801000,0 days 00:05:54.501000,10614,10635,take whisk bowl,take,1,whisk,43,"['whisk', 'bowl']","[43, 4]"
S40_Brownie_0000087,S40,S40_Brownie,0 days 00:05:54.501000,0 days 00:05:54.501000,0 days 00:05:56.734000,10635,10702,take bowl top,take,1,bowl,4,"['bowl', 'top']","[4, 39]"
S40_Brownie_0000088,S40,S40_Brownie,0 days 00:05:56.734000,0 days 00:05:56.734000,0 days 00:05:59.201000,10702,10776,mix bowl whisk,mix,6,bowl,4,"['bowl', 'whisk']","[4, 43]"
S40_Brownie_0000089,S40,S40_Brownie,0 days 00:05:59.201000,0 days 00:05:59.201000,0 days 00:06:31.534000,10776,11746,fill dough bowl pan,fill,5,dough,14,"['dough', 'bowl', 'pan']","[14, 4, 26]"
S40_Brownie_0000090,S40,S40_Brownie,0 days 00:06:31.534000,0 days 00:06:31.534000,0 days 00:06:32.701000,11746,11781,put whisk sink,put,2,whisk,43,"['whisk', 'sink']","[43, 34]"
S40_Brownie_0000091,S40,S40_Brownie,0 days 00:06:32.701000,0 days 00:06:32.701000,0 days 00:06:44.767000,11781,12143,fill dough bowl pan,fill,5,dough,14,"['dough', 'bowl', 'pan']","[14, 4, 26]"
S40_Brownie_0000092,S40,S40_Brownie,0 days 00:06:44.767000,0 days 00:06:44.767000,0 days 00:06:46.915000,12143,12207,take whisk sink,take,1,whisk,43,"['whisk', 'sink']","[43, 34]"
S40_Brownie_0000093,S40,S40_Brownie,0 days 00:06:46.915000,0 days 00:06:46.915000,0 days 00:06:54.300000,12207,12429,fill dough bowl pan,fill,5,dough,14,"['dough', 'bowl', 'pan']","[14, 4, 26]"
S40_Brownie_0000094,S40,S40_Brownie,0 days 00:06:54.300000,0 days 00:06:54.300000,0 days 00:06:55.934000,12429,12478,put whisk sink,put,2,whisk,43,"['whisk', 'sink']","[43, 34]"
S40_Brownie_0000095,S40,S40_Brownie,0 days 00:06:55.934000,0 days 00:06:55.934000,0 days 00:07:00.801000,12478,12624,fill dough bowl pan,fill,5,dough,14,"['dough', 'bowl', 'pan']","[14, 4, 26]"
S40_Brownie_0000096,S40,S40_Brownie,0 days 00:07:00.801000,0 days 00:07:00.801000,0 days 00:07:02.667000,12624,12680,put bowl top,put,2,bowl,4,"['bowl', 'top']","[4, 39]"
